"BLM","GPS Coordinate Latitude","GPS Coordinate Longitude","ID NUMBER","Date of Crash","Time of Crash"
6.045,36.12047,-86.77515,19SR006001,3/25/2019 12:00:00 AM,848
22.531,36.30908,-86.67823,19SR006001,3/5/2019 12:00:00 AM,935
0.515,36.11213,-86.76498,19SR155001,3/17/2019 12:00:00 AM,1249
11.612,36.0751,-86.92099,19SR251001,3/29/2019 12:00:00 AM,1237
11.234,36.0457,-86.72079,19SR254001,4/15/2019 12:00:00 AM,2030
11.558,36.0452,-86.71504,19SR254001,4/12/2019 12:00:00 AM,1609
0.815,36.08143,-86.75959,19SR255001,3/23/2019 12:00:00 AM,1611
8.006,36.15057,-86.78441,1903248001,4/20/2019 12:00:00 AM,1007
17.905,36.15463,-86.77916,19SR001001,4/24/2019 12:00:00 AM,1229
0.937,36.13246,-86.89762,190D194001,4/21/2019 12:00:00 AM,9
0.424,36.04114,-86.7826,19I0065001,4/30/2019 12:00:00 AM,822
0.894,36.08278,-86.6287,1901011001,4/29/2019 12:00:00 AM,1238
0.301,36.10828,-86.76574,1904161001,4/24/2019 12:00:00 AM,940
1.187,36.11667,-86.76632,1904163001,4/19/2019 12:00:00 AM,1245
2.534,36.15396,-86.81822,1904435001,3/19/2019 12:00:00 AM,1651
2.432,36.10642,-86.81931,1904892001,3/29/2019 12:00:00 AM,555
3.89,36.16832,-86.68,1904938001,4/8/2019 12:00:00 AM,1329
1.379,36.04998,-86.6495,1904958001,3/3/2019 12:00:00 AM,0
0.719,36.27201,-86.68459,190A606001,3/18/2019 12:00:00 AM,1746
0.003,36.13247,-86.71931,190B689001,3/24/2019 12:00:00 AM,1953
2.365,36.19334,-86.83149,190D257001,4/12/2019 12:00:00 AM,1345
0.852,36.15427,-86.8485,190D278001,4/18/2019 12:00:00 AM,2120
0.583,36.1672,-86.75667,190E193001,3/11/2019 12:00:00 AM,0
0.012,36.14817,-86.81597,190P050001,3/6/2019 12:00:00 AM,1145
15.605,36.15702,-86.76046,19I0024001,4/10/2019 12:00:00 AM,809
0.166,36.03742,-86.78301,19I0065001,4/5/2019 12:00:00 AM,639
4.578,36.11606,-86.77983,19I0440001,3/19/2019 12:00:00 AM,645
17.915,36.15454,-86.77923,19SR001001,3/19/2019 12:00:00 AM,1730
21.336,36.13467,-86.7235,19SR001001,4/24/2019 12:00:00 AM,642
17.153,36.24452,-86.72246,19SR006001,4/29/2019 12:00:00 AM,1727
10.379,36.12313,-86.75189,19SR011001,3/5/2019 12:00:00 AM,1510
5.847,36.13323,-86.89185,19SR024001,3/14/2019 12:00:00 AM,1944
0.126,36.15761,-86.78993,19SR024901,4/6/2019 12:00:00 AM,343
27.667,36.15071,-86.85785,19SR155001,4/18/2019 12:00:00 AM,800
0.09,36.16626,-86.75146,190E188001,3/18/2019 12:00:00 AM,0
0.131,36.06059,-86.90363,19SR254001,3/18/2019 12:00:00 AM,1642
0.933,36.17909,-86.61862,1904967001,3/20/2019 12:00:00 AM,1045
14.764,36.23968,-86.74415,19SR155001,3/14/2019 12:00:00 AM,625
19.552,36.15469,-86.7596,19I0040001,3/2/2019 12:00:00 AM,1325
0.929,36.141,-86.84076,1903255001,3/3/2019 12:00:00 AM,2059
2.129,36.17083,-86.7468,1903272001,3/7/2019 12:00:00 AM,1300
0.287,36.10883,-86.76485,1904161001,4/1/2019 12:00:00 AM,428
5.1,36.14485,-86.71104,1904167001,4/16/2019 12:00:00 AM,821
2.43,36.1549,-86.77917,1905333001,4/11/2019 12:00:00 AM,2030
0.238,36.10566,-86.81607,190C692001,3/1/2019 12:00:00 AM,1000
0.239,36.10527,-86.85513,190C759001,4/27/2019 12:00:00 AM,1621
0.075,36.1356,-86.79963,190F122001,4/5/2019 12:00:00 AM,1239
16.395,36.1349,-86.7269,19I0024001,3/21/2019 12:00:00 AM,1700
13.142,36.12481,-86.84788,19SR001001,3/24/2019 12:00:00 AM,1136
17.905,36.15448,-86.77942,19SR001001,3/26/2019 12:00:00 AM,1655
26.905,36.08514,-86.6478,19SR001001,3/13/2019 12:00:00 AM,2255
5.951,36.11914,-86.7747,19SR006001,4/6/2019 12:00:00 AM,1819
8.246,36.15179,-86.77925,19SR006001,4/8/2019 12:00:00 AM,1413
20.859,36.29474,-86.70108,19SR006001,3/12/2019 12:00:00 AM,1621
21.033,36.29683,-86.69924,19SR006001,3/12/2019 12:00:00 AM,1424
0.038,36.16739,-86.78762,19SR012001,4/26/2019 12:00:00 AM,2213
5.517,36.11121,-86.81131,19SR106001,4/19/2019 12:00:00 AM,1600
7.213,36.03761,-86.78512,19SR254001,3/20/2019 12:00:00 AM,708
7.26,36.03791,-86.78439,19SR254001,4/16/2019 12:00:00 AM,1304
7.386,36.03899,-86.78258,19SR254001,4/6/2019 12:00:00 AM,918
10.394,36.15806,-86.66477,19SR255001,4/24/2019 12:00:00 AM,1350
0.849,36.14838,-86.79222,1903245601,3/22/2019 12:00:00 AM,0
1.987,36.05883,-86.67045,1904169001,3/2/2019 12:00:00 AM,1500
0.267,36.13263,-86.83069,190F231001,4/14/2019 12:00:00 AM,0
23.386,36.31348,-86.7144,19SR011001,4/5/2019 12:00:00 AM,2006
4.346,36.04245,-86.58534,1904965001,4/5/2019 12:00:00 AM,2031
0.082,36.18799,-86.82156,1904435001,4/22/2019 12:00:00 AM,1830
0.003,36.05239,-86.77601,190C387001,4/29/2019 12:00:00 AM,1400
0.332,36.07233,-86.59834,190G604001,3/29/2019 12:00:00 AM,15
21.371,36.1412,-86.73148,19I0040001,4/26/2019 12:00:00 AM,1145
22.958,36.11943,-86.70174,19SR001001,3/2/2019 12:00:00 AM,1950
11.655,36.07448,-86.92094,19SR251001,4/18/2019 12:00:00 AM,1310
6.921,36.10969,-86.67146,19SR255001,3/1/2019 12:00:00 AM,2235
2.62,36.09135,-86.82828,1901002001,4/23/2019 12:00:00 AM,1740
4.05,36.08935,-86.80294,1901002001,4/24/2019 12:00:00 AM,1646
0.051,36.16948,-86.60094,1901004001,4/30/2019 12:00:00 AM,1940
1.185,36.22907,-86.5929,1901006001,4/18/2019 12:00:00 AM,1705
0.232,36.07519,-86.63498,1901011001,3/6/2019 12:00:00 AM,1550
3.035,36.11205,-86.63025,1901011001,3/21/2019 12:00:00 AM,1638
6.94,36.16332,-86.61312,1901011001,4/14/2019 12:00:00 AM,1945
0.584,36.27248,-86.68954,1901017001,4/11/2019 12:00:00 AM,1459
0.247,36.15501,-86.62711,1901395001,3/25/2019 12:00:00 AM,1556
0.014,36.16129,-86.79246,1903241001,3/24/2019 12:00:00 AM,1319
0.06,36.1616,-86.79176,1903241001,4/5/2019 12:00:00 AM,1515
0.043,36.14744,-86.80849,1903242001,4/18/2019 12:00:00 AM,2020
0.156,36.14866,-86.80704,1903242001,3/3/2019 12:00:00 AM,1400
0.877,36.15519,-86.79722,1903242001,4/2/2019 12:00:00 AM,1543
0.275,36.16187,-86.77934,1903243001,3/29/2019 12:00:00 AM,0
1.143,36.1704,-86.76845,1903244001,4/17/2019 12:00:00 AM,1337
1.161,36.1703,-86.76873,1903244001,4/6/2019 12:00:00 AM,1439
1.292,36.16951,-86.77096,1903244001,4/16/2019 12:00:00 AM,920
1.31,36.16941,-86.77122,1903244001,3/3/2019 12:00:00 AM,1212
1.37,36.16905,-86.77224,1903244001,4/2/2019 12:00:00 AM,1507
0.018,36.15364,-86.78829,1903245001,4/17/2019 12:00:00 AM,1912
0.025,36.15357,-86.78841,1903245001,3/1/2019 12:00:00 AM,2124
0.025,36.15357,-86.78841,1903245001,4/9/2019 12:00:00 AM,2108
0.027,36.15354,-86.78839,1903245001,4/16/2019 12:00:00 AM,1754
0.084,36.15315,-86.78933,1903245001,3/8/2019 12:00:00 AM,1436
0.163,36.15256,-86.7906,1903245001,3/27/2019 12:00:00 AM,1743
0.162,36.13861,-86.79405,1903245601,3/25/2019 12:00:00 AM,1245
0.72,36.1599,-86.77386,1903246001,4/8/2019 12:00:00 AM,0
6.302,36.12639,-86.78926,1903248001,4/23/2019 12:00:00 AM,1522
6.461,36.12871,-86.78901,1903248001,3/8/2019 12:00:00 AM,1606
2.582,36.11362,-86.80678,1903250001,3/18/2019 12:00:00 AM,1545
2.97,36.11305,-86.80003,1903250001,3/25/2019 12:00:00 AM,1907
3.581,36.11121,-86.7894,1903250001,4/24/2019 12:00:00 AM,1719
0.007,36.17289,-86.76522,1903252001,3/29/2019 12:00:00 AM,1700
0.092,36.17337,-86.76393,1903252001,3/18/2019 12:00:00 AM,1533
0.231,36.17426,-86.76162,1903252001,4/3/2019 12:00:00 AM,1720
0.558,36.1763,-86.75632,1903252001,3/28/2019 12:00:00 AM,1501
1.122,36.18152,-86.74933,1903252001,3/30/2019 12:00:00 AM,1545
1.808,36.19084,-86.74527,1903252001,4/2/2019 12:00:00 AM,1757
2.836,36.20448,-86.738,1903252001,3/7/2019 12:00:00 AM,730
4.034,36.21962,-86.72743,1903252001,4/13/2019 12:00:00 AM,1005
1.28,36.13867,-86.81087,1903256001,4/11/2019 12:00:00 AM,1005
1.925,36.13745,-86.7994,1903256001,4/7/2019 12:00:00 AM,1124
2.144,36.13678,-86.7956,1903256001,4/24/2019 12:00:00 AM,1704
2.36,36.136,-86.79194,1903256001,4/16/2019 12:00:00 AM,1604
3.305,36.13425,-86.77552,1903256001,3/1/2019 12:00:00 AM,1730
0.072,36.17676,-86.77225,1903258001,4/10/2019 12:00:00 AM,1115
0.2,36.17691,-86.77458,1903258001,3/12/2019 12:00:00 AM,1210
0.2,36.17691,-86.77458,1903258001,3/27/2019 12:00:00 AM,829
1.609,36.1715,-86.79855,1903258001,4/18/2019 12:00:00 AM,1420
1.965,36.16997,-86.80465,1903258001,4/21/2019 12:00:00 AM,1354
1.114,36.17986,-86.7878,1903262001,3/24/2019 12:00:00 AM,2123
0.488,36.1744,-86.77419,1903266001,4/23/2019 12:00:00 AM,856
0.41,36.16757,-86.7623,1903272001,3/8/2019 12:00:00 AM,1455
0.15,36.1546,-86.7862,1903273001,3/22/2019 12:00:00 AM,1935
0.325,36.16408,-86.78208,1903274001,4/12/2019 12:00:00 AM,1720
1.363,36.20678,-86.60566,1903287001,4/13/2019 12:00:00 AM,1840
1.647,36.03661,-86.74349,1903289001,4/30/2019 12:00:00 AM,1920
4.776,36.07692,-86.72596,1903289001,4/10/2019 12:00:00 AM,1915
1.175,36.16791,-86.80601,1903295001,3/5/2019 12:00:00 AM,1628
2.229,36.08294,-86.76159,1904161001,4/16/2019 12:00:00 AM,1657
0.547,36.12579,-86.76587,1904163001,4/9/2019 12:00:00 AM,1125
0.894,36.12081,-86.76567,1904163001,4/22/2019 12:00:00 AM,845
1.487,36.11233,-86.76702,1904163001,4/16/2019 12:00:00 AM,1845
2.131,36.14128,-86.74059,1904165001,3/26/2019 12:00:00 AM,622
0.413,36.14114,-86.72193,1904166001,3/30/2019 12:00:00 AM,1549
0.63,36.14396,-86.72257,1904166001,4/12/2019 12:00:00 AM,853
3.32,36.15282,-86.68341,1904167001,4/8/2019 12:00:00 AM,1635
3.514,36.15334,-86.68673,1904167001,4/28/2019 12:00:00 AM,1048
4.6,36.14818,-86.70404,1904167001,4/16/2019 12:00:00 AM,1548
6.8,36.14439,-86.74138,1904167001,3/20/2019 12:00:00 AM,827
0.203,36.0967,-86.65234,1904168001,4/18/2019 12:00:00 AM,1912
0.619,36.04643,-86.6547,1904169001,3/7/2019 12:00:00 AM,925
2.199,36.06045,-86.67338,1904169001,3/15/2019 12:00:00 AM,1215
4.452,36.08597,-86.69109,1904169001,4/8/2019 12:00:00 AM,912
4.497,36.08653,-86.69152,1904169001,4/8/2019 12:00:00 AM,756
4.549,36.08716,-86.69201,1904169001,4/15/2019 12:00:00 AM,818
0.397,36.06825,-86.71201,1904170001,4/8/2019 12:00:00 AM,938
1.68,36.06916,-86.69107,1904170001,3/23/2019 12:00:00 AM,1630
0.953,36.25334,-86.69814,1904171001,4/21/2019 12:00:00 AM,908
1.563,36.3047,-86.6931,1904451001,3/21/2019 12:00:00 AM,1310
0.007,36.03329,-86.77717,1904844001,4/17/2019 12:00:00 AM,1810
1.492,36.03113,-86.75141,1904844001,4/1/2019 12:00:00 AM,1725
5.851,36.00024,-86.63589,1904845001,4/14/2019 12:00:00 AM,834
1.979,36.19974,-86.59204,1904876001,4/9/2019 12:00:00 AM,1848
1.88,36.12157,-86.79488,1904883001,3/1/2019 12:00:00 AM,1002
2.088,36.12453,-86.79428,1904883001,3/27/2019 12:00:00 AM,755
2.555,36.08441,-86.75627,1904885001,3/20/2019 12:00:00 AM,1737
0.715,36.10425,-86.75605,1904889001,4/12/2019 12:00:00 AM,800
2.427,36.10643,-86.81943,1904892001,4/17/2019 12:00:00 AM,939
0.408,36.1519,-86.79143,1904914001,3/20/2019 12:00:00 AM,1616
0.723,36.15115,-86.78572,1904914001,4/14/2019 12:00:00 AM,551
1.535,36.19279,-86.74532,1904916001,3/15/2019 12:00:00 AM,1900
2.407,36.22075,-86.82246,1904921001,4/17/2019 12:00:00 AM,845
0.716,36.23189,-86.8013,1904924001,3/23/2019 12:00:00 AM,1515
1.798,36.25937,-86.64778,1904934001,4/30/2019 12:00:00 AM,1639
2.842,36.20485,-86.72424,1904936001,3/18/2019 12:00:00 AM,1725
0.037,36.18374,-86.74771,1904939001,4/29/2019 12:00:00 AM,1237
0.646,36.10965,-86.72787,1904946001,3/6/2019 12:00:00 AM,1611
2.115,36.12545,-86.71343,1904946001,3/5/2019 12:00:00 AM,1633
1.45,36.08656,-86.73082,1904953001,3/23/2019 12:00:00 AM,2001
0.101,36.05822,-86.66885,1904958001,3/2/2019 12:00:00 AM,1330
1.769,36.04534,-86.64672,1904958001,3/11/2019 12:00:00 AM,1326
0.156,36.0425,-86.66163,1904960001,4/7/2019 12:00:00 AM,1420
2.952,36.04342,-86.63089,1904960001,4/26/2019 12:00:00 AM,1557
1.698,36.0594,-86.59965,1904965001,4/17/2019 12:00:00 AM,729
0.008,36.18321,-86.67758,1904966001,4/9/2019 12:00:00 AM,1630
0.596,36.18186,-86.62366,1904967001,4/16/2019 12:00:00 AM,1827
1.66,36.1741,-86.60852,1904967001,3/22/2019 12:00:00 AM,740
1.708,36.17529,-86.60757,1904967001,4/26/2019 12:00:00 AM,727
0.025,36.06918,-86.68342,1904968001,3/12/2019 12:00:00 AM,0
0.809,36.16925,-86.75787,1905333001,4/25/2019 12:00:00 AM,1510
1.301,36.16623,-86.76579,1905333001,4/26/2019 12:00:00 AM,819
1.618,36.16267,-86.76885,1905333001,4/25/2019 12:00:00 AM,2305
1.749,36.16082,-86.76946,1905333001,4/10/2019 12:00:00 AM,1700
2.235,36.15657,-86.77587,1905333001,3/24/2019 12:00:00 AM,1204
2.33,36.15585,-86.77729,1905333001,3/15/2019 12:00:00 AM,1528
2.33,36.15585,-86.77729,1905333001,3/22/2019 12:00:00 AM,1644
2.104,36.13898,-86.88045,1905501001,3/12/2019 12:00:00 AM,1845
0.228,36.18317,-86.83859,190A163001,4/13/2019 12:00:00 AM,1720
1.231,36.20336,-86.81083,190A199001,4/3/2019 12:00:00 AM,1055
0.34,36.25774,-86.70754,190A517001,3/20/2019 12:00:00 AM,1313
0.046,36.26129,-86.71171,190A529001,3/19/2019 12:00:00 AM,1015
0.348,36.27076,-86.70537,190A618001,4/5/2019 12:00:00 AM,915
0.169,36.28068,-86.69723,190A633001,3/21/2019 12:00:00 AM,1150
0.004,36.20055,-86.62093,190A832001,4/25/2019 12:00:00 AM,1640
0.041,36.16799,-86.82149,190A999001,4/18/2019 12:00:00 AM,1549
0.292,36.06859,-86.62373,190B216001,4/11/2019 12:00:00 AM,1557
0.414,36.06838,-86.62993,190B262001,4/5/2019 12:00:00 AM,1930
0.081,36.16101,-86.6858,190B453001,3/1/2019 12:00:00 AM,1519
0.711,36.07335,-86.69845,190B927001,4/18/2019 12:00:00 AM,800
0.627,36.04576,-86.72528,190C105001,3/19/2019 12:00:00 AM,1425
0.08,36.0476,-86.7349,190C118001,3/28/2019 12:00:00 AM,1620
0.009,36.06986,-86.77428,190C400001,3/6/2019 12:00:00 AM,1612
0.48,36.10612,-86.80852,190C568001,3/27/2019 12:00:00 AM,1428
0.012,36.1198,-86.85001,190C743001,4/6/2019 12:00:00 AM,0
0.365,36.15981,-86.8498,190D266001,3/7/2019 12:00:00 AM,1945
0.323,36.16348,-86.82481,190D296001,3/28/2019 12:00:00 AM,2050
0.249,36.17662,-86.80006,190D332001,4/28/2019 12:00:00 AM,1710
0.196,36.19112,-86.7972,190D414001,3/12/2019 12:00:00 AM,1450
0.057,36.20228,-86.75931,190D680001,3/9/2019 12:00:00 AM,1935
0.354,36.20104,-86.74669,190D684001,4/4/2019 12:00:00 AM,1400
0.154,36.23092,-86.71623,190D798001,4/26/2019 12:00:00 AM,2230
0.3,36.17678,-86.73971,190E138001,4/4/2019 12:00:00 AM,1500
0.012,36.16659,-86.7614,190E204001,4/16/2019 12:00:00 AM,1550
0.154,36.16264,-86.78143,190E255001,4/2/2019 12:00:00 AM,929
0.078,36.16661,-86.78085,190E263001,3/29/2019 12:00:00 AM,1643
0.522,36.16102,-86.7772,190E263001,4/20/2019 12:00:00 AM,50
0.604,36.15257,-86.76853,190E268001,4/10/2019 12:00:00 AM,1530
0.362,36.16102,-86.8007,190E271001,3/1/2019 12:00:00 AM,1450
0.071,36.15284,-86.78312,190E276001,4/16/2019 12:00:00 AM,1156
0.691,36.15772,-86.79735,190E292001,3/15/2019 12:00:00 AM,1605
0.996,36.15394,-86.79452,190E292001,3/22/2019 12:00:00 AM,1602
1.099,36.15267,-86.79354,190E292001,4/17/2019 12:00:00 AM,1536
0.005,36.1552,-86.81206,190E340001,4/27/2019 12:00:00 AM,1825
0.179,36.19681,-86.69087,190E432001,3/16/2019 12:00:00 AM,1514
0.035,36.18278,-86.60397,190E459001,3/20/2019 12:00:00 AM,1726
0.073,36.04375,-86.76807,190E480001,4/10/2019 12:00:00 AM,1426
0.316,36.0385,-86.72398,190E882001,3/14/2019 12:00:00 AM,1440
0.312,36.11994,-86.78537,190F015001,4/16/2019 12:00:00 AM,1936
0.011,36.12905,-86.79506,190F062001,3/7/2019 12:00:00 AM,1620
0.158,36.12985,-86.79765,190F090001,4/16/2019 12:00:00 AM,1655
0.567,36.13908,-86.80507,190F102001,3/26/2019 12:00:00 AM,1730
0.567,36.13908,-86.80507,190F102001,4/18/2019 12:00:00 AM,1700
0.595,36.14287,-86.79584,190F125001,4/11/2019 12:00:00 AM,1257
0.121,36.14175,-86.81341,190F142001,3/19/2019 12:00:00 AM,0
0.129,36.15924,-86.79273,190F347001,4/8/2019 12:00:00 AM,800
0.148,36.15374,-86.78851,190F366001,4/8/2019 12:00:00 AM,1449
0.16,36.11948,-86.77176,190F436001,3/4/2019 12:00:00 AM,0
0.057,36.11304,-86.76604,190F448001,3/7/2019 12:00:00 AM,0
0.774,36.12043,-86.75061,190F485001,3/11/2019 12:00:00 AM,1614
0.595,36.11906,-86.75052,190F489001,3/15/2019 12:00:00 AM,1817
0.017,36.1145,-86.7474,190F492001,3/29/2019 12:00:00 AM,1315
0.098,36.15681,-86.78763,190F503001,4/12/2019 12:00:00 AM,1617
0.002,36.12394,-86.73378,190F570001,3/24/2019 12:00:00 AM,1326
0.43,36.15379,-86.76246,190F632001,3/19/2019 12:00:00 AM,1640
0.187,36.15181,-86.75866,190F637001,3/23/2019 12:00:00 AM,2100
0.368,36.15323,-86.77552,190F693001,4/23/2019 12:00:00 AM,1820
0.075,36.15531,-86.78131,190F716001,3/20/2019 12:00:00 AM,1456
0.145,36.15694,-86.77162,190F723001,4/6/2019 12:00:00 AM,0
0.067,36.15559,-86.77107,190F724001,4/27/2019 12:00:00 AM,2320
0.274,36.16556,-86.77751,190F760001,3/8/2019 12:00:00 AM,1932
0.297,36.16586,-86.77769,190F760001,4/27/2019 12:00:00 AM,703
0.307,36.166,-86.77773,190F760001,4/30/2019 12:00:00 AM,838
0.512,36.07242,-86.64669,190H855001,3/8/2019 12:00:00 AM,703
2.463,36.32566,-86.87782,19I0024001,3/9/2019 12:00:00 AM,1629
9.012,36.2716,-86.79436,19I0024001,3/13/2019 12:00:00 AM,1200
9.999,36.25832,-86.78741,19I0024001,4/18/2019 12:00:00 AM,930
11.304,36.23989,-86.7862,19I0024001,4/5/2019 12:00:00 AM,1130
12.833,36.19398,-86.77619,19I0024001,3/28/2019 12:00:00 AM,1901
12.867,36.19348,-86.77555,19I0024001,3/30/2019 12:00:00 AM,2031
13.311,36.18708,-86.77531,19I0024001,4/12/2019 12:00:00 AM,1538
13.381,36.18609,-86.77524,19I0024001,4/3/2019 12:00:00 AM,1841
13.516,36.18414,-86.77511,19I0024001,3/10/2019 12:00:00 AM,1609
13.858,36.17933,-86.77378,19I0024001,4/29/2019 12:00:00 AM,1321
14.101,36.17615,-86.77202,19I0024001,4/18/2019 12:00:00 AM,1509
14.389,36.17272,-86.76916,19I0024001,3/4/2019 12:00:00 AM,1342
14.499,36.17135,-86.76811,19I0024001,3/20/2019 12:00:00 AM,1635
14.573,36.17044,-86.76737,19I0024001,3/22/2019 12:00:00 AM,1702
14.764,36.16804,-86.76565,19I0024001,3/8/2019 12:00:00 AM,725
14.903,36.16617,-86.7647,19I0024001,4/25/2019 12:00:00 AM,1452
14.936,36.16574,-86.76442,19I0024001,4/2/2019 12:00:00 AM,1651
15.012,36.1649,-86.76354,19I0024001,3/31/2019 12:00:00 AM,1400
15.175,36.16313,-86.76162,19I0024001,3/13/2019 12:00:00 AM,1309
15.18,36.16296,-86.76175,19I0024001,4/25/2019 12:00:00 AM,1157
15.215,36.16255,-86.76136,19I0024001,4/26/2019 12:00:00 AM,600
15.564,36.15764,-86.75985,19I0024001,4/11/2019 12:00:00 AM,1745
15.569,36.15756,-86.75984,19I0024001,3/3/2019 12:00:00 AM,1849
15.761,36.15487,-86.75971,19I0024001,3/1/2019 12:00:00 AM,1920
16.201,36.13807,-86.72612,19I0024001,3/25/2019 12:00:00 AM,430
16.26,36.13694,-86.72677,19I0024001,3/30/2019 12:00:00 AM,1535
16.519,36.1331,-86.72714,19I0024001,4/4/2019 12:00:00 AM,840
16.523,36.13304,-86.72676,19I0024001,3/28/2019 12:00:00 AM,1113
16.631,36.13139,-86.72673,19I0024001,4/19/2019 12:00:00 AM,1930
16.66,36.13099,-86.72704,19I0024001,4/24/2019 12:00:00 AM,1726
17.595,36.11788,-86.72583,19I0024001,3/29/2019 12:00:00 AM,729
18.721,36.1042,-86.7157,19I0024001,3/11/2019 12:00:00 AM,815
20.499,36.08275,-86.69809,19I0024001,4/2/2019 12:00:00 AM,0
21.531,36.06944,-86.68962,19I0024001,4/17/2019 12:00:00 AM,756
22.166,36.06248,-86.68218,19I0024001,3/8/2019 12:00:00 AM,904
23.332,36.05032,-86.66784,19I0024001,3/1/2019 12:00:00 AM,755
23.709,36.04733,-86.66218,19I0024001,4/6/2019 12:00:00 AM,1500
24.158,36.04333,-86.65584,19I0024001,3/14/2019 12:00:00 AM,0
24.407,36.04145,-86.65202,19I0024001,3/13/2019 12:00:00 AM,1620
24.69,36.03895,-86.64798,19I0024001,3/26/2019 12:00:00 AM,553
25.492,36.03041,-86.6382,19I0024001,3/28/2019 12:00:00 AM,751
25.792,36.02716,-86.63462,19I0024001,3/1/2019 12:00:00 AM,835
26.41,36.02036,-86.62742,19I0024001,4/30/2019 12:00:00 AM,708
27.12,36.01289,-86.61865,19I0024001,4/24/2019 12:00:00 AM,810
1.376,36.07723,-87.01501,19I0040001,4/14/2019 12:00:00 AM,300
10.273,36.13717,-86.89142,19I0040001,4/24/2019 12:00:00 AM,1510
10.392,36.13832,-86.88983,19I0040001,3/14/2019 12:00:00 AM,30
13.495,36.154,-86.84001,19I0040001,3/28/2019 12:00:00 AM,1650
17.649,36.15495,-86.78883,19I0040001,3/13/2019 12:00:00 AM,755
17.717,36.15404,-86.78842,19I0040001,4/25/2019 12:00:00 AM,1355
17.723,36.15397,-86.78836,19I0040001,4/17/2019 12:00:00 AM,1511
17.752,36.15366,-86.788,19I0040001,4/16/2019 12:00:00 AM,1214
17.803,36.153,-86.7876,19I0040001,3/1/2019 12:00:00 AM,0
17.878,36.15197,-86.78717,19I0040001,3/15/2019 12:00:00 AM,1702
18.212,36.14895,-86.78263,19I0040001,4/18/2019 12:00:00 AM,1926
18.722,36.14928,-86.77355,19I0040001,4/3/2019 12:00:00 AM,2011
18.731,36.14935,-86.7734,19I0040001,4/9/2019 12:00:00 AM,1730
18.932,36.1508,-86.77011,19I0040001,3/28/2019 12:00:00 AM,2130
19.01,36.15146,-86.76892,19I0040001,4/10/2019 12:00:00 AM,0
19.273,36.15318,-86.76451,19I0040001,3/19/2019 12:00:00 AM,2050
19.712,36.15349,-86.757,19I0040001,3/8/2019 12:00:00 AM,1720
19.75,36.15325,-86.75637,19I0040001,4/17/2019 12:00:00 AM,1700
19.791,36.15299,-86.75571,19I0040001,4/24/2019 12:00:00 AM,1625
19.795,36.15296,-86.75564,19I0040001,4/23/2019 12:00:00 AM,1425
19.896,36.15232,-86.75401,19I0040001,4/25/2019 12:00:00 AM,1820
20.271,36.14987,-86.74793,19I0040001,4/23/2019 12:00:00 AM,1317
20.273,36.14986,-86.7479,19I0040001,3/14/2019 12:00:00 AM,1415
20.426,36.14855,-86.74565,19I0040001,4/15/2019 12:00:00 AM,1709
20.542,36.14747,-86.74401,19I0040001,3/3/2019 12:00:00 AM,1200
20.566,36.14725,-86.74368,19I0040001,4/19/2019 12:00:00 AM,1630
20.639,36.14659,-86.74265,19I0040001,3/25/2019 12:00:00 AM,1055
20.664,36.14636,-86.7423,19I0040001,3/29/2019 12:00:00 AM,1114
20.725,36.14582,-86.74142,19I0040001,4/8/2019 12:00:00 AM,1406
20.8,36.14516,-86.74034,19I0040001,4/11/2019 12:00:00 AM,1123
21.338,36.14132,-86.73199,19I0040001,4/10/2019 12:00:00 AM,1541
21.382,36.14119,-86.73128,19I0040001,4/26/2019 12:00:00 AM,2311
21.386,36.14118,-86.7312,19I0040001,3/25/2019 12:00:00 AM,501
21.551,36.1404,-86.7286,19I0040001,4/25/2019 12:00:00 AM,1624
21.802,36.14059,-86.72431,19I0040001,3/28/2019 12:00:00 AM,1433
21.903,36.14022,-86.72241,19I0040001,3/20/2019 12:00:00 AM,1737
22.167,36.14099,-86.71778,19I0040001,4/29/2019 12:00:00 AM,1618
22.171,36.14116,-86.71775,19I0040001,3/25/2019 12:00:00 AM,631
23.749,36.14383,-86.6899,19I0040001,3/20/2019 12:00:00 AM,635
24.636,36.14174,-86.67428,19I0040001,3/21/2019 12:00:00 AM,813
27.049,36.15183,-86.63531,19I0040001,3/18/2019 12:00:00 AM,1940
4.02,36.08923,-86.76287,19I0065001,4/5/2019 12:00:00 AM,1526
5.256,36.10628,-86.76776,19I0065001,4/24/2019 12:00:00 AM,925
5.451,36.10875,-86.76944,19I0065001,4/26/2019 12:00:00 AM,1728
5.47,36.109,-86.7696,19I0065001,4/16/2019 12:00:00 AM,902
5.528,36.10973,-86.77009,19I0065001,4/1/2019 12:00:00 AM,1410
5.755,36.11273,-86.77173,19I0065001,4/22/2019 12:00:00 AM,1446
5.905,36.11469,-86.77293,19I0065001,4/5/2019 12:00:00 AM,615
5.991,36.11589,-86.77343,19I0065001,4/2/2019 12:00:00 AM,1630
6.937,36.12956,-86.773,19I0065001,3/27/2019 12:00:00 AM,1843
7.463,36.13683,-86.77564,19I0065001,4/29/2019 12:00:00 AM,1230
8.025,36.14494,-86.77694,19I0065001,4/4/2019 12:00:00 AM,1735
8.071,36.1456,-86.77698,19I0065001,4/26/2019 12:00:00 AM,1634
9.006,36.17989,-86.80047,19I0065001,4/18/2019 12:00:00 AM,1544
